file,kind,vessel_px,total_px,vessel_frac
train_31_p0304.png,p,281,7310,0.03844049247606019
train_31_p0305.png,p,0,7225,0.0
train_31_p0400.png,p,71,7310,0.009712722298221614
train_31_p0401.png,p,1620,7396,0.21903731746890212
train_31_p0402.png,p,1319,7310,0.18043775649794802
train_31_p0403.png,p,1897,7310,0.25950752393980847
train_31_p0404.png,p,1209,7396,0.1634667387777177
train_31_p0405.png,p,294,7310,0.04021887824897401
train_31_p0500.png,p,0,7225,0.0
train_31_p0501.png,p,0,7310,0.0
train_31_p0502.png,p,0,7225,0.0
train_31_p0503.png,p,0,7225,0.0
train_31_p0504.png,p,0,7310,0.0
train_31_p0505.png,p,235,7225,0.032525951557093424
train_320_b0000.png,b,1675,7225,0.23183391003460208
train_320_b0001.png,b,1779,7225,0.24622837370242215
train_320_b0002.png,b,524,7225,0.07252595155709343
train_320_b0003.png,b,0,7225,0.0
train_320_b0004.png,b,0,7225,0.0
train_320_b0100.png,b,446,7225,0.06173010380622837
train_320_b0101.png,b,1256,7225,0.17384083044982698
train_320_b0102.png,b,708,7225,0.09799307958477509
train_320_b0103.png,b,0,7225,0.0
train_320_b0104.png,b,0,7225,0.0
train_320_b0200.png,b,0,7225,0.0
train_320_b0201.png,b,1803,7225,0.24955017301038063
train_320_b0202.png,b,221,7225,0.03058823529411765
train_320_b0203.png,b,0,7225,0.0
train_320_b0204.png,b,0,7225,0.0
train_320_b0300.png,b,848,7225,0.11737024221453288
train_320_b0301.png,b,927,7225,0.1283044982698962
train_320_b0302.png,b,0,7225,0.0
train_320_b0303.png,b,0,7225,0.0
train_320_b0304.png,b,0,7225,0.0
train_320_b0400.png,b,1934,7225,0.267681660899654
train_320_b0401.png,b,1646,7225,0.22782006920415224
train_320_b0402.png,b,963,7225,0.1332871972318339
train_320_b0403.png,b,179,7225,0.02477508650519031
train_320_b0404.png,b,0,7225,0.0
train_320_p0000.png,p,25,7225,0.0034602076124567475
train_320_p0001.png,p,20,7310,0.0027359781121751026
train_320_p0002.png,p,51,7225,0.007058823529411765
train_320_p0003.png,p,0,7225,0.0
train_320_p0004.png,p,0,7310,0.0
train_320_p0005.png,p,0,7225,0.0
train_320_p0100.png,p,306,7310,0.04186046511627907
train_320_p0101.png,p,3192,7396,0.43158464034613303
train_320_p0102.png,p,1681,7310,0.22995896032831736
train_320_p0103.png,p,10,7310,0.0013679890560875513
train_320_p0104.png,p,0,7396,0.0
train_320_p0105.png,p,0,7310,0.0
train_320_p0200.png,p,0,7225,0.0
train_320_p0201.png,p,1772,7310,0.2424076607387141
train_320_p0202.png,p,507,7225,0.07017301038062283
train_320_p0203.png,p,71,7225,0.009826989619377162
train_320_p0204.png,p,0,7310,0.0
train_320_p0205.png,p,0,7225,0.0
train_320_p0300.png,p,0,7225,0.0
train_320_p0301.png,p,1653,7310,0.22612859097127222
train_320_p0302.png,p,0,7225,0.0
train_320_p0303.png,p,0,7225,0.0
train_320_p0304.png,p,0,7310,0.0
train_320_p0305.png,p,0,7225,0.0
train_320_p0400.png,p,36,7310,0.004924760601915185
train_320_p0401.png,p,2647,7396,0.35789616008653324
train_320_p0402.png,p,676,7310,0.09247606019151847
train_320_p0403.png,p,0,7310,0.0
train_320_p0404.png,p,0,7396,0.0
train_320_p0405.png,p,0,7310,0.0
train_320_p0500.png,p,48,7225,0.006643598615916955
train_320_p0501.png,p,1737,7310,0.23761969904240765
train_320_p0502.png,p,1256,7225,0.17384083044982698
train_320_p0503.png,p,769,7225,0.10643598615916955
train_320_p0504.png,p,0,7310,0.0
train_320_p0505.png,p,0,7225,0.0
train_321_b0000.png,b,734,7225,0.1015916955017301
train_321_b0001.png,b,648,7225,0.08968858131487889
train_321_b0002.png,b,60,7225,0.008304498269896194
train_321_b0003.png,b,0,7225,0.0
train_321_b0004.png,b,0,7225,0.0
train_321_b0100.png,b,0,7225,0.0
train_321_b0101.png,b,1535,7225,0.2124567474048443
train_321_b0102.png,b,337,7225,0.04664359861591696
train_321_b0103.png,b,0,7225,0.0
train_321_b0104.png,b,0,7225,0.0
train_321_b0200.png,b,1145,7225,0.15847750865051904
train_321_b0201.png,b,871,7225,0.12055363321799308
train_321_b0202.png,b,146,7225,0.020207612456747404
train_321_b0203.png,b,0,7225,0.0
train_321_b0204.png,b,0,7225,0.0
train_321_b0300.png,b,1074,7225,0.14865051903114188
train_321_b0301.png,b,450,7225,0.06228373702422145
train_321_b0302.png,b,294,7225,0.04069204152249135
train_321_b0303.png,b,108,7225,0.01494809688581315
train_321_b0304.png,b,0,7225,0.0
train_321_b0400.png,b,9,7225,0.001245674740484429
train_321_b0401.png,b,615,7225,0.08512110726643599
train_321_b0402.png,b,397,7225,0.05494809688581315
train_321_b0403.png,b,191,7225,0.02643598615916955
train_321_b0404.png,b,0,7225,0.0
train_321_p0000.png,p,0,7225,0.0
train_321_p0001.png,p,0,7310,0.0
train_321_p0002.png,p,0,7225,0.0
train_321_p0003.png,p,0,7225,0.0
train_321_p0004.png,p,0,7310,0.0
train_321_p0005.png,p,0,7225,0.0
train_321_p0100.png,p,0,7310,0.0
train_321_p0101.png,p,1943,7396,0.2627095727420227
train_321_p0102.png,p,638,7310,0.08727770177838577
train_321_p0103.png,p,93,7310,0.012722298221614227
train_321_p0104.png,p,0,7396,0.0
train_321_p0105.png,p,0,7310,0.0
train_321_p0200.png,p,0,7225,0.0
train_321_p0201.png,p,1428,7310,0.19534883720930232
train_321_p0202.png,p,211,7225,0.02920415224913495
train_321_p0203.png,p,13,7225,0.0017993079584775087
train_321_p0204.png,p,0,7310,0.0
train_321_p0205.png,p,0,7225,0.0
train_321_p0300.png,p,282,7225,0.03903114186851211
train_321_p0301.png,p,1525,7310,0.20861833105335156
train_321_p0302.png,p,351,7225,0.04858131487889274
train_321_p0303.png,p,243,7225,0.033633217993079584
train_321_p0304.png,p,0,7310,0.0
train_321_p0305.png,p,0,7225,0.0
train_321_p0400.png,p,32,7310,0.004377564979480164
train_321_p0401.png,p,902,7396,0.12195781503515414
train_321_p0402.png,p,583,7310,0.07975376196990425
train_321_p0403.png,p,442,7310,0.06046511627906977
train_321_p0404.png,p,56,7396,0.0075716603569497025
train_321_p0405.png,p,0,7310,0.0
train_321_p0500.png,p,0,7225,0.0
train_321_p0501.png,p,0,7310,0.0
train_321_p0502.png,p,0,7225,0.0
train_321_p0503.png,p,0,7225,0.0
train_321_p0504.png,p,0,7310,0.0
train_321_p0505.png,p,0,7225,0.0
train_322_b0000.png,b,0,7225,0.0
train_322_b0001.png,b,1005,7225,0.13910034602076124
train_322_b0002.png,b,489,7225,0.06768166089965398
train_322_b0003.png,b,0,7225,0.0
train_322_b0004.png,b,0,7225,0.0
train_322_b0100.png,b,0,7225,0.0
train_322_b0101.png,b,1262,7225,0.1746712802768166
train_322_b0102.png,b,650,7225,0.08996539792387544
train_322_b0103.png,b,546,7225,0.07557093425605536
train_322_b0104.png,b,0,7225,0.0
train_322_b0200.png,b,0,7225,0.0
train_322_b0201.png,b,700,7225,0.09688581314878893
train_322_b0202.png,b,1242,7225,0.17190311418685122
train_322_b0203.png,b,318,7225,0.044013840830449825
train_322_b0204.png,b,262,7225,0.036262975778546716
train_322_b0300.png,b,0,7225,0.0
train_322_b0301.png,b,855,7225,0.11833910034602076
train_322_b0302.png,b,262,7225,0.036262975778546716
train_322_b0303.png,b,713,7225,0.09868512110726643
train_322_b0304.png,b,1,7225,0.0001384083044982699
train_322_b0400.png,b,0,7225,0.0
train_322_b0401.png,b,26,7225,0.0035986159169550174
train_322_b0402.png,b,144,7225,0.019930795847750864
train_322_b0403.png,b,0,7225,0.0
train_322_b0404.png,b,0,7225,0.0
train_322_p0000.png,p,0,7225,0.0
train_322_p0001.png,p,0,7310,0.0
train_322_p0002.png,p,0,7225,0.0
train_322_p0003.png,p,0,7225,0.0
train_322_p0004.png,p,0,7310,0.0
train_322_p0005.png,p,0,7225,0.0
train_322_p0100.png,p,0,7310,0.0
train_322_p0101.png,p,285,7396,0.03853434288804759
train_322_p0102.png,p,2137,7310,0.2923392612859097
train_322_p0103.png,p,415,7310,0.05677154582763338
train_322_p0104.png,p,0,7396,0.0
train_322_p0105.png,p,0,7310,0.0
train_322_p0200.png,p,0,7225,0.0
train_322_p0201.png,p,0,7310,0.0
train_322_p0202.png,p,1421,7225,0.19667820069204153
train_322_p0203.png,p,426,7225,0.05896193771626298
train_322_p0204.png,p,410,7310,0.0560875512995896
train_322_p0205.png,p,0,7225,0.0
train_322_p0300.png,p,0,7225,0.0
train_322_p0301.png,p,0,7310,0.0
train_322_p0302.png,p,1291,7225,0.17868512110726645
train_322_p0303.png,p,728,7225,0.10076124567474048
train_322_p0304.png,p,280,7310,0.038303693570451436
train_322_p0305.png,p,0,7225,0.0
train_322_p0400.png,p,0,7310,0.0
train_322_p0401.png,p,0,7396,0.0
train_322_p0402.png,p,625,7310,0.08549931600547196
train_322_p0403.png,p,253,7310,0.03461012311901505
train_322_p0404.png,p,270,7396,0.03650621957815035
train_322_p0405.png,p,0,7310,0.0
train_322_p0500.png,p,0,7225,0.0
train_322_p0501.png,p,0,7310,0.0
train_322_p0502.png,p,0,7225,0.0
train_322_p0503.png,p,0,7225,0.0
train_322_p0504.png,p,0,7310,0.0
train_322_p0505.png,p,0,7225,0.0
train_323_b0000.png,b,364,7225,0.05038062283737024
train_323_b0001.png,b,1096,7225,0.1516955017301038
train_323_b0002.png,b,473,7225,0.06546712802768166
train_323_b0003.png,b,0,7225,0.0
train_323_b0004.png,b,0,7225,0.0
train_323_b0100.png,b,0,7225,0.0
train_323_b0101.png,b,0,7225,0.0
train_323_b0102.png,b,1422,7225,0.1968166089965398
train_323_b0103.png,b,602,7225,0.08332179930795848
train_323_b0104.png,b,0,7225,0.0
train_323_b0200.png,b,0,7225,0.0
train_323_b0201.png,b,0,7225,0.0
train_323_b0202.png,b,1044,7225,0.14449826989619377
train_323_b0203.png,b,736,7225,0.10186851211072664
train_323_b0204.png,b,391,7225,0.05411764705882353
train_323_b0300.png,b,0,7225,0.0
train_323_b0301.png,b,0,7225,0.0
train_323_b0302.png,b,96,7225,0.01328719723183391
train_323_b0303.png,b,778,7225,0.10768166089965397
train_323_b0304.png,b,0,7225,0.0
train_323_b0400.png,b,0,7225,0.0
train_323_b0401.png,b,0,7225,0.0
train_323_b0402.png,b,0,7225,0.0
train_323_b0403.png,b,811,7225,0.11224913494809688
train_323_b0404.png,b,0,7225,0.0
train_323_p0000.png,p,0,7225,0.0
train_323_p0001.png,p,117,7310,0.01600547195622435
train_323_p0002.png,p,0,7225,0.0
train_323_p0003.png,p,0,7225,0.0
train_323_p0004.png,p,0,7310,0.0
train_323_p0005.png,p,0,7225,0.0
train_323_p0100.png,p,0,7310,0.0
train_323_p0101.png,p,760,7396,0.10275824770146025
train_323_p0102.png,p,1182,7310,0.16169630642954858
train_323_p0103.png,p,785,7310,0.10738714090287278
train_323_p0104.png,p,0,7396,0.0
train_323_p0105.png,p,0,7310,0.0
train_323_p0200.png,p,0,7225,0.0
train_323_p0201.png,p,0,7310,0.0
train_323_p0202.png,p,0,7225,0.0
train_323_p0203.png,p,1818,7225,0.25162629757785465
train_323_p0204.png,p,845,7310,0.11559507523939809
train_323_p0205.png,p,34,7225,0.004705882352941176
train_323_p0300.png,p,0,7225,0.0
train_323_p0301.png,p,0,7310,0.0
train_323_p0302.png,p,0,7225,0.0
train_323_p0303.png,p,1001,7225,0.13854671280276817
train_323_p0304.png,p,96,7310,0.013132694938440492
train_323_p0305.png,p,12,7225,0.0016608996539792388
train_323_p0400.png,p,0,7310,0.0
train_323_p0401.png,p,0,7396,0.0
train_323_p0402.png,p,0,7310,0.0
train_323_p0403.png,p,803,7310,0.10984952120383037
train_323_p0404.png,p,306,7396,0.041373715521903734
train_323_p0405.png,p,0,7310,0.0
train_323_p0500.png,p,0,7225,0.0
train_323_p0501.png,p,0,7310,0.0
train_323_p0502.png,p,0,7225,0.0
train_323_p0503.png,p,0,7225,0.0
train_323_p0504.png,p,136,7310,0.018604651162790697
train_323_p0505.png,p,0,7225,0.0
train_324_b0000.png,b,874,7225,0.12096885813148789
train_324_b0001.png,b,1211,7225,0.16761245674740485
train_324_b0002.png,b,0,7225,0.0
train_324_b0003.png,b,0,7225,0.0
train_324_b0004.png,b,0,7225,0.0
train_324_b0100.png,b,1455,7225,0.2013840830449827
train_324_b0101.png,b,76,7225,0.010519031141868512
train_324_b0102.png,b,0,7225,0.0
train_324_b0103.png,b,0,7225,0.0
train_324_b0104.png,b,0,7225,0.0
train_324_b0200.png,b,1145,7225,0.15847750865051904
train_324_b0201.png,b,0,7225,0.0
train_324_b0202.png,b,0,7225,0.0
train_324_b0203.png,b,0,7225,0.0
train_324_b0204.png,b,0,7225,0.0
train_324_b0300.png,b,716,7225,0.09910034602076125
train_324_b0301.png,b,943,7225,0.13051903114186852
train_324_b0302.png,b,339,7225,0.0469204152249135
train_324_b0303.png,b,0,7225,0.0
train_324_b0304.png,b,0,7225,0.0
train_324_b0400.png,b,0,7225,0.0
train_324_b0401.png,b,0,7225,0.0
train_324_b0402.png,b,0,7225,0.0
train_324_b0403.png,b,0,7225,0.0
train_324_b0404.png,b,0,7225,0.0
train_324_p0000.png,p,0,7225,0.0
train_324_p0001.png,p,0,7310,0.0
train_324_p0002.png,p,0,7225,0.0
train_324_p0003.png,p,0,7225,0.0
train_324_p0004.png,p,0,7310,0.0
train_324_p0005.png,p,0,7225,0.0
train_324_p0100.png,p,586,7310,0.0801641586867305
train_324_p0101.png,p,1833,7396,0.24783666846944294
train_324_p0102.png,p,579,7310,0.07920656634746923
train_324_p0103.png,p,0,7310,0.0
train_324_p0104.png,p,0,7396,0.0
train_324_p0105.png,p,0,7310,0.0
train_324_p0200.png,p,1270,7225,0.17577854671280277
train_324_p0201.png,p,0,7310,0.0
train_324_p0202.png,p,0,7225,0.0
train_324_p0203.png,p,0,7225,0.0
train_324_p0204.png,p,0,7310,0.0
train_324_p0205.png,p,0,7225,0.0
train_324_p0300.png,p,819,7225,0.11335640138408304
train_324_p0301.png,p,920,7310,0.12585499316005472
train_324_p0302.png,p,149,7225,0.020622837370242213
train_324_p0303.png,p,0,7225,0.0
train_324_p0304.png,p,0,7310,0.0
train_324_p0305.png,p,0,7225,0.0
train_324_p0400.png,p,0,7310,0.0
train_324_p0401.png,p,0,7396,0.0
train_324_p0402.png,p,668,7310,0.09138166894664843
train_324_p0403.png,p,0,7310,0.0
train_324_p0404.png,p,0,7396,0.0
train_324_p0405.png,p,0,7310,0.0
train_324_p0500.png,p,0,7225,0.0
train_324_p0501.png,p,0,7310,0.0
train_324_p0502.png,p,0,7225,0.0
train_324_p0503.png,p,0,7225,0.0
train_324_p0504.png,p,0,7310,0.0
train_324_p0505.png,p,0,7225,0.0
train_325_b0000.png,b,211,7225,0.02920415224913495
train_325_b0001.png,b,1021,7225,0.14131487889273356
train_325_b0002.png,b,1225,7225,0.1695501730103806
train_325_b0003.png,b,184,7225,0.02546712802768166
train_325_b0004.png,b,0,7225,0.0
train_325_b0100.png,b,0,7225,0.0
train_325_b0101.png,b,0,7225,0.0
train_325_b0102.png,b,882,7225,0.12207612456747405
train_325_b0103.png,b,415,7225,0.057439446366782006
train_325_b0104.png,b,0,7225,0.0
train_325_b0200.png,b,0,7225,0.0
train_325_b0201.png,b,0,7225,0.0
train_325_b0202.png,b,441,7225,0.061038062283737024
train_325_b0203.png,b,184,7225,0.02546712802768166
train_325_b0204.png,b,0,7225,0.0
train_325_b0300.png,b,0,7225,0.0
train_325_b0301.png,b,0,7225,0.0
train_325_b0302.png,b,109,7225,0.01508650519031142
train_325_b0303.png,b,7,7225,0.0009688581314878892
train_325_b0304.png,b,0,7225,0.0
train_325_b0400.png,b,0,7225,0.0
train_325_b0401.png,b,0,7225,0.0
train_325_b0402.png,b,0,7225,0.0
train_325_b0403.png,b,0,7225,0.0
train_325_b0404.png,b,0,7225,0.0
train_325_p0000.png,p,0,7225,0.0
train_325_p0001.png,p,1361,7310,0.18618331053351572
train_325_p0002.png,p,987,7225,0.1366089965397924
train_325_p0003.png,p,192,7225,0.02657439446366782
train_325_p0004.png,p,0,7310,0.0
train_325_p0005.png,p,0,7225,0.0
train_325_p0100.png,p,0,7310,0.0
train_325_p0101.png,p,0,7396,0.0
train_325_p0102.png,p,173,7310,0.023666210670314637
train_325_p0103.png,p,1240,7310,0.16963064295485636
train_325_p0104.png,p,0,7396,0.0
train_325_p0105.png,p,0,7310,0.0
train_325_p0200.png,p,0,7225,0.0
train_325_p0201.png,p,0,7310,0.0
train_325_p0202.png,p,0,7225,0.0
train_325_p0203.png,p,910,7225,0.1259515570934256
train_325_p0204.png,p,97,7310,0.013269493844049247
train_325_p0205.png,p,0,7225,0.0
train_325_p0300.png,p,0,7225,0.0
train_325_p0301.png,p,0,7310,0.0
train_325_p0302.png,p,0,7225,0.0
train_325_p0303.png,p,342,7225,0.047335640138408304
train_325_p0304.png,p,0,7310,0.0
train_325_p0305.png,p,0,7225,0.0
train_325_p0400.png,p,0,7310,0.0
train_325_p0401.png,p,0,7396,0.0
train_325_p0402.png,p,0,7310,0.0
train_325_p0403.png,p,0,7310,0.0
train_325_p0404.png,p,0,7396,0.0
train_325_p0405.png,p,0,7310,0.0
train_325_p0500.png,p,0,7225,0.0
train_325_p0501.png,p,0,7310,0.0
train_325_p0502.png,p,0,7225,0.0
train_325_p0503.png,p,0,7225,0.0
train_325_p0504.png,p,0,7310,0.0
train_325_p0505.png,p,0,7225,0.0
train_326_b0000.png,b,1192,7225,0.1649826989619377
train_326_b0001.png,b,2044,7225,0.28290657439446365
train_326_b0002.png,b,54,7225,0.007474048442906575
train_326_b0003.png,b,0,7225,0.0
train_326_b0004.png,b,0,7225,0.0
train_326_b0100.png,b,0,7225,0.0
train_326_b0101.png,b,42,7225,0.0058131487889273355
train_326_b0102.png,b,1846,7225,0.2555017301038062
train_326_b0103.png,b,560,7225,0.07750865051903114
train_326_b0104.png,b,0,7225,0.0
train_326_b0200.png,b,0,7225,0.0
train_326_b0201.png,b,0,7225,0.0
train_326_b0202.png,b,37,7225,0.005121107266435986
train_326_b0203.png,b,1845,7225,0.255363321799308
train_326_b0204.png,b,45,7225,0.006228373702422145
train_326_b0300.png,b,0,7225,0.0
train_326_b0301.png,b,0,7225,0.0
train_326_b0302.png,b,390,7225,0.05397923875432526
train_326_b0303.png,b,695,7225,0.09619377162629758
train_326_b0304.png,b,325,7225,0.04498269896193772
train_326_b0400.png,b,0,7225,0.0
train_326_b0401.png,b,0,7225,0.0
train_326_b0402.png,b,0,7225,0.0
train_326_b0403.png,b,929,7225,0.12858131487889274
train_326_b0404.png,b,0,7225,0.0
train_326_p0000.png,p,0,7225,0.0
train_326_p0001.png,p,843,7310,0.11532147742818058
train_326_p0002.png,p,113,7225,0.0156401384083045
train_326_p0003.png,p,0,7225,0.0
train_326_p0004.png,p,0,7310,0.0
train_326_p0005.png,p,0,7225,0.0
train_326_p0100.png,p,0,7310,0.0
train_326_p0101.png,p,1475,7396,0.19943212547322878
train_326_p0102.png,p,1615,7310,0.22093023255813954
train_326_p0103.png,p,717,7310,0.09808481532147743
train_326_p0104.png,p,0,7396,0.0
train_326_p0105.png,p,0,7310,0.0
train_326_p0200.png,p,0,7225,0.0
train_326_p0201.png,p,0,7310,0.0
train_326_p0202.png,p,0,7225,0.0
train_326_p0203.png,p,1928,7225,0.26685121107266435
train_326_p0204.png,p,83,7310,0.011354309165526676
train_326_p0205.png,p,0,7225,0.0
train_326_p0300.png,p,0,7225,0.0
train_326_p0301.png,p,0,7310,0.0
train_326_p0302.png,p,0,7225,0.0
train_326_p0303.png,p,918,7225,0.12705882352941175
train_326_p0304.png,p,940,7310,0.12859097127222982
train_326_p0305.png,p,0,7225,0.0
train_326_p0400.png,p,0,7310,0.0
train_326_p0401.png,p,0,7396,0.0
train_326_p0402.png,p,0,7310,0.0
train_326_p0403.png,p,942,7310,0.12886456908344734
train_326_p0404.png,p,0,7396,0.0
train_326_p0405.png,p,0,7310,0.0
train_326_p0500.png,p,0,7225,0.0
train_326_p0501.png,p,0,7310,0.0
train_326_p0502.png,p,0,7225,0.0
train_326_p0503.png,p,553,7225,0.07653979238754326
train_326_p0504.png,p,332,7310,0.0454172366621067
train_326_p0505.png,p,0,7225,0.0
train_327_b0000.png,b,0,7225,0.0
train_327_b0001.png,b,0,7225,0.0
train_327_b0002.png,b,0,7225,0.0
train_327_b0003.png,b,0,7225,0.0
train_327_b0004.png,b,0,7225,0.0
train_327_b0100.png,b,0,7225,0.0
train_327_b0101.png,b,1,7225,0.0001384083044982699
train_327_b0102.png,b,1972,7225,0.27294117647058824
train_327_b0103.png,b,946,7225,0.13093425605536332
train_327_b0104.png,b,319,7225,0.0441522491349481
train_327_b0200.png,b,0,7225,0.0
train_327_b0201.png,b,0,7225,0.0
train_327_b0202.png,b,699,7225,0.09674740484429066
train_327_b0203.png,b,1354,7225,0.18740484429065743
train_327_b0204.png,b,994,7225,0.13757785467128028
train_327_b0300.png,b,0,7225,0.0
train_327_b0301.png,b,0,7225,0.0
train_327_b0302.png,b,0,7225,0.0
train_327_b0303.png,b,0,7225,0.0
train_327_b0304.png,b,476,7225,0.06588235294117648
train_327_b0400.png,b,0,7225,0.0
train_327_b0401.png,b,0,7225,0.0
train_327_b0402.png,b,0,7225,0.0
train_327_b0403.png,b,0,7225,0.0
train_327_b0404.png,b,0,7225,0.0
train_327_p0000.png,p,0,7225,0.0
train_327_p0001.png,p,0,7310,0.0
train_327_p0002.png,p,0,7225,0.0
train_327_p0003.png,p,0,7225,0.0
train_327_p0004.png,p,0,7310,0.0
train_327_p0005.png,p,0,7225,0.0
train_327_p0100.png,p,0,7310,0.0
train_327_p0101.png,p,0,7396,0.0
train_327_p0102.png,p,19,7310,0.0025991792065663474
train_327_p0103.png,p,439,7310,0.0600547195622435
train_327_p0104.png,p,460,7396,0.062195781503515415
train_327_p0105.png,p,0,7310,0.0
train_327_p0200.png,p,0,7225,0.0
train_327_p0201.png,p,0,7310,0.0
train_327_p0202.png,p,963,7225,0.1332871972318339
train_327_p0203.png,p,2423,7225,0.33536332179930795
train_327_p0204.png,p,1295,7310,0.1771545827633379
train_327_p0205.png,p,0,7225,0.0
train_327_p0300.png,p,0,7225,0.0
train_327_p0301.png,p,0,7310,0.0
train_327_p0302.png,p,0,7225,0.0
train_327_p0303.png,p,0,7225,0.0
train_327_p0304.png,p,472,7310,0.06456908344733242
train_327_p0305.png,p,741,7225,0.10256055363321799
train_327_p0400.png,p,0,7310,0.0
train_327_p0401.png,p,0,7396,0.0
train_327_p0402.png,p,0,7310,0.0
train_327_p0403.png,p,0,7310,0.0
train_327_p0404.png,p,0,7396,0.0
train_327_p0405.png,p,0,7310,0.0
train_327_p0500.png,p,0,7225,0.0
train_327_p0501.png,p,0,7310,0.0
train_327_p0502.png,p,0,7225,0.0
train_327_p0503.png,p,0,7225,0.0
train_327_p0504.png,p,0,7310,0.0
train_327_p0505.png,p,0,7225,0.0
train_328_b0000.png,b,0,7225,0.0
train_328_b0001.png,b,0,7225,0.0
train_328_b0002.png,b,154,7225,0.021314878892733563
train_328_b0003.png,b,0,7225,0.0
train_328_b0004.png,b,0,7225,0.0
train_328_b0100.png,b,0,7225,0.0
train_328_b0101.png,b,149,7225,0.020622837370242213
train_328_b0102.png,b,839,7225,0.11612456747404844
train_328_b0103.png,b,0,7225,0.0
train_328_b0104.png,b,0,7225,0.0
train_328_b0200.png,b,0,7225,0.0
train_328_b0201.png,b,1344,7225,0.18602076124567474
train_328_b0202.png,b,1174,7225,0.16249134948096886
train_328_b0203.png,b,318,7225,0.044013840830449825
train_328_b0204.png,b,0,7225,0.0
train_328_b0300.png,b,0,7225,0.0
train_328_b0301.png,b,1130,7225,0.156401384083045
train_328_b0302.png,b,0,7225,0.0
train_328_b0303.png,b,413,7225,0.057162629757785466
train_328_b0304.png,b,0,7225,0.0
train_328_b0400.png,b,0,7225,0.0
train_328_b0401.png,b,0,7225,0.0
train_328_b0402.png,b,0,7225,0.0
train_328_b0403.png,b,0,7225,0.0
train_328_b0404.png,b,0,7225,0.0
train_328_p0000.png,p,0,7225,0.0
train_328_p0001.png,p,0,7310,0.0
train_328_p0002.png,p,0,7225,0.0
train_328_p0003.png,p,0,7225,0.0
train_328_p0004.png,p,0,7310,0.0
train_328_p0005.png,p,0,7225,0.0
train_328_p0100.png,p,0,7310,0.0
train_328_p0101.png,p,0,7396,0.0
train_328_p0102.png,p,521,7310,0.07127222982216143
train_328_p0103.png,p,205,7310,0.0280437756497948
train_328_p0104.png,p,0,7396,0.0
train_328_p0105.png,p,0,7310,0.0
train_328_p0200.png,p,0,7225,0.0
train_328_p0201.png,p,125,7310,0.01709986320109439
train_328_p0202.png,p,1002,7225,0.13868512110726644
train_328_p0203.png,p,238,7225,0.03294117647058824
train_328_p0204.png,p,0,7310,0.0
train_328_p0205.png,p,0,7225,0.0
train_328_p0300.png,p,0,7225,0.0
train_328_p0301.png,p,872,7310,0.11928864569083447
train_328_p0302.png,p,1414,7225,0.19570934256055364
train_328_p0303.png,p,898,7225,0.12429065743944637
train_328_p0304.png,p,199,7310,0.02722298221614227
train_328_p0305.png,p,0,7225,0.0
train_328_p0400.png,p,0,7310,0.0
train_328_p0401.png,p,0,7396,0.0
train_328_p0402.png,p,70,7310,0.009575923392612859
train_328_p0403.png,p,0,7310,0.0
train_328_p0404.png,p,0,7396,0.0
train_328_p0405.png,p,0,7310,0.0
train_328_p0500.png,p,0,7225,0.0
train_328_p0501.png,p,0,7310,0.0
train_328_p0502.png,p,0,7225,0.0
train_328_p0503.png,p,0,7225,0.0
train_328_p0504.png,p,0,7310,0.0
train_328_p0505.png,p,0,7225,0.0
train_329_b0000.png,b,395,7225,0.05467128027681661
train_329_b0001.png,b,560,7225,0.07750865051903114
train_329_b0002.png,b,262,7225,0.036262975778546716
train_329_b0003.png,b,0,7225,0.0
train_329_b0004.png,b,0,7225,0.0
train_329_b0100.png,b,436,7225,0.06034602076124568
train_329_b0101.png,b,2091,7225,0.28941176470588237
train_329_b0102.png,b,657,7225,0.09093425605536332
train_329_b0103.png,b,159,7225,0.022006920415224913
train_329_b0104.png,b,0,7225,0.0
train_329_b0200.png,b,0,7225,0.0
train_329_b0201.png,b,1683,7225,0.23294117647058823
train_329_b0202.png,b,579,7225,0.08013840830449827
train_329_b0203.png,b,0,7225,0.0
train_329_b0204.png,b,0,7225,0.0
train_329_b0300.png,b,0,7225,0.0
train_329_b0301.png,b,1085,7225,0.15017301038062283
train_329_b0302.png,b,1364,7225,0.18878892733564015
train_329_b0303.png,b,0,7225,0.0
train_329_b0304.png,b,0,7225,0.0
train_329_b0400.png,b,346,7225,0.047889273356401384
train_329_b0401.png,b,985,7225,0.13633217993079585
train_329_b0402.png,b,531,7225,0.07349480968858131
train_329_b0403.png,b,99,7225,0.01370242214532872
train_329_b0404.png,b,0,7225,0.0
train_329_p0000.png,p,0,7225,0.0
train_329_p0001.png,p,0,7310,0.0
train_329_p0002.png,p,0,7225,0.0
train_329_p0003.png,p,0,7225,0.0
train_329_p0004.png,p,0,7310,0.0
train_329_p0005.png,p,0,7225,0.0
train_329_p0100.png,p,0,7310,0.0
train_329_p0101.png,p,2042,7396,0.2760951865873445
train_329_p0102.png,p,1556,7310,0.21285909712722298
train_329_p0103.png,p,514,7310,0.07031463748290014
train_329_p0104.png,p,0,7396,0.0
train_329_p0105.png,p,0,7310,0.0
train_329_p0200.png,p,0,7225,0.0
train_329_p0201.png,p,675,7310,0.09233926128590972
train_329_p0202.png,p,1008,7225,0.13951557093425607
train_329_p0203.png,p,0,7225,0.0
train_329_p0204.png,p,0,7310,0.0
train_329_p0205.png,p,0,7225,0.0
